Timestamp,Name,Value
277.266678,"NT:/limelight/.timing_data",true
277.266708,"NT:/limelight/.timing_data",false
277.266729,"NT:/limelight/.timing_data",true
277.286093,"NT:/limelight/.timing_data",false
277.286608,"NT:/limelight/.timing_data",true
277.286643,"NT:/limelight/.timing_data",false
277.286765,"NT:/limelight/.timing_data",true
277.286837,"NT:/limelight/.timing_data",false
277.28726,"NT:/limelight/.timing_data",true
277.28735,"NT:/limelight/.timing_data",false
277.287377,"NT:/limelight/.timing_data",true
277.287406,"NT:/limelight/.timing_data",false
277.287428,"NT:/limelight/.timing_data",true
277.298121,"NT:/limelight/tl",23.135313034057617
277.298211,"NT:/limelight/tx",-5.799691200256348
277.298273,"NT:/limelight/ty",4.766585350036621
277.298328,"NT:/limelight/ta",0.5505203604698181
277.298383,"NT:/limelight/ts",4.39870548248291
277.298435,"NT:/limelight/tlong",175.711669921875
277.298493,"NT:/limelight/tshort",26.000110626220703
277.298537,"NT:/limelight/thor",176
277.298626,"NT:/limelight/tvert",33
277.304365,"NT:/limelight/.timing_data",false
277.304911,"NT:/limelight/.timing_data",true
277.305061,"NT:/limelight/.timing_data",false
277.30526,"NT:/limelight/.timing_data",true
277.305343,"NT:/limelight/.timing_data",false
277.305628,"NT:/limelight/.timing_data",true
277.305715,"NT:/limelight/.timing_data",false
277.305741,"NT:/limelight/.timing_data",true
277.305771,"NT:/limelight/.timing_data",false
277.305793,"NT:/limelight/.timing_data",true
277.32414,"NT:/limelight/.timing_data",false
277.32474,"NT:/limelight/.timing_data",true
277.324779,"NT:/limelight/.timing_data",false
277.324905,"NT:/limelight/.timing_data",true
277.324977,"NT:/limelight/.timing_data",false
277.326605,"NT:/limelight/.timing_data",true
277.32672,"NT:/limelight/.timing_data",false
277.326749,"NT:/limelight/.timing_data",true
277.326787,"NT:/limelight/.timing_data",false
277.32681,"NT:/limelight/.timing_data",true
277.344803,"NT:/limelight/tl",22.94333267211914
277.344902,"NT:/limelight/tx",-5.58467960357666
277.344963,"NT:/limelight/ty",4.824713706970215
277.345021,"NT:/limelight/ta",0.5419219136238098
277.345084,"NT:/limelight/tlong",175.32818603515625
277.345142,"NT:/limelight/tshort",25.61663055419922
277.345252,"NT:/limelight/thor",175
277.345921,"NT:/limelight/.timing_data",false
277.346417,"NT:/limelight/.timing_data",true
277.346453,"NT:/limelight/.timing_data",false
277.346577,"NT:/limelight/.timing_data",true
277.346648,"NT:/limelight/.timing_data",false
277.346914,"NT:/limelight/.timing_data",true
277.347,"NT:/limelight/.timing_data",false
277.347025,"NT:/limelight/.timing_data",true
277.347054,"NT:/limelight/.timing_data",false
277.347076,"NT:/limelight/.timing_data",true
277.366553,"NT:/limelight/.timing_data",false
277.367069,"NT:/limelight/.timing_data",true
277.367105,"NT:/limelight/.timing_data",false
277.367228,"NT:/limelight/.timing_data",true
277.367299,"NT:/limelight/.timing_data",false
277.3676,"NT:/limelight/.timing_data",true
277.367687,"NT:/limelight/.timing_data",false
277.367713,"NT:/limelight/.timing_data",true
277.367742,"NT:/limelight/.timing_data",false
277.367762,"NT:/limelight/.timing_data",true
277.386141,"NT:/limelight/.timing_data",false
277.386731,"NT:/limelight/.timing_data",true
277.386769,"NT:/limelight/.timing_data",false
277.386903,"NT:/limelight/.timing_data",true
277.386982,"NT:/limelight/.timing_data",false
277.387296,"NT:/limelight/.timing_data",true
277.387385,"NT:/limelight/.timing_data",false
277.387411,"NT:/limelight/.timing_data",true
277.387441,"NT:/limelight/.timing_data",false
277.387463,"NT:/limelight/.timing_data",true
277.388823,"NT:/limelight/tl",23.067707061767578
277.389076,"NT:/limelight/tx",-5.760285377502441
277.389148,"NT:/limelight/ty",5.17343807220459
277.389204,"NT:/limelight/ta",0.5543823838233948
277.389258,"NT:/limelight/ts",4.061522483825684
277.389317,"NT:/limelight/tlong",176.33119201660156
277.389369,"NT:/limelight/tshort",26.182600021362305
277.38942,"NT:/limelight/thor",176
277.38949,"NT:/limelight/tc",0;0.0117647061124444;0
277.405869,"NT:/limelight/.timing_data",false
277.406515,"NT:/limelight/.timing_data",true
277.406607,"NT:/limelight/.timing_data",false
277.406743,"NT:/limelight/.timing_data",true
277.406818,"NT:/limelight/.timing_data",false
277.407145,"NT:/limelight/.timing_data",true
277.407233,"NT:/limelight/.timing_data",false
277.407259,"NT:/limelight/.timing_data",true
277.407289,"NT:/limelight/.timing_data",false
277.40731,"NT:/limelight/.timing_data",true
277.424735,"NT:/limelight/.timing_data",false
277.425417,"NT:/limelight/.timing_data",true
277.425456,"NT:/limelight/.timing_data",false
277.42558,"NT:/limelight/.timing_data",true
277.425654,"NT:/limelight/.timing_data",false
277.425975,"NT:/limelight/.timing_data",true
277.426064,"NT:/limelight/.timing_data",false
277.42609,"NT:/limelight/.timing_data",true
277.42612,"NT:/limelight/.timing_data",false
277.426142,"NT:/limelight/.timing_data",true
277.434391,"NT:/limelight/tl",23.166927337646484
277.434483,"NT:/limelight/tx",-5.753594398498535
277.434543,"NT:/limelight/ty",5.568083763122559
277.4346,"NT:/limelight/ta",0.5567141771316528
277.434652,"NT:/limelight/ts",4.653351306915283
277.434706,"NT:/limelight/tlong",176.6135711669922
277.434764,"NT:/limelight/tshort",26.80669403076172
277.434816,"NT:/limelight/tvert",34
277.434879,"NT:/limelight/tc",0;0.007843137718737125;0
277.445677,"NT:/limelight/.timing_data",false
277.446114,"NT:/limelight/.timing_data",true
277.446148,"NT:/limelight/.timing_data",false
277.446278,"NT:/limelight/.timing_data",true
277.446482,"NT:/limelight/.timing_data",false
277.446816,"NT:/limelight/.timing_data",true
277.446903,"NT:/limelight/.timing_data",false
277.446929,"NT:/limelight/.timing_data",true
277.446959,"NT:/limelight/.timing_data",false
277.446981,"NT:/limelight/.timing_data",true
277.464835,"NT:/limelight/.timing_data",false
277.465297,"NT:/limelight/.timing_data",true
277.465336,"NT:/limelight/.timing_data",false
277.465463,"NT:/limelight/.timing_data",true
277.465536,"NT:/limelight/.timing_data",false
277.466012,"NT:/limelight/.timing_data",true
277.466106,"NT:/limelight/.timing_data",false
277.466132,"NT:/limelight/.timing_data",true
277.466163,"NT:/limelight/.timing_data",false
277.466184,"NT:/limelight/.timing_data",true
277.479724,"NT:/limelight/tl",23.008228302001953
277.479815,"NT:/limelight/tx",-5.759011268615723
277.479876,"NT:/limelight/ty",5.893744468688965
277.479936,"NT:/limelight/ta",0.5651668906211853
277.479994,"NT:/limelight/ts",4.322277069091797
277.48004,"NT:/limelight/tlong",176.5371551513672
277.480085,"NT:/limelight/tshort",26.708702087402344
277.480187,"NT:/limelight/tc",0;0.003921568859368563;0
277.484321,"NT:/limelight/.timing_data",false
277.484866,"NT:/limelight/.timing_data",true
277.484901,"NT:/limelight/.timing_data",false
277.485024,"NT:/limelight/.timing_data",true
277.485096,"NT:/limelight/.timing_data",false
277.485825,"NT:/limelight/.timing_data",true
277.485986,"NT:/limelight/.timing_data",false
277.486057,"NT:/limelight/.timing_data",true
277.486095,"NT:/limelight/.timing_data",false
277.486117,"NT:/limelight/.timing_data",true
277.505891,"NT:/limelight/.timing_data",false
277.50635,"NT:/limelight/.timing_data",true
277.506385,"NT:/limelight/.timing_data",false
277.506637,"NT:/limelight/.timing_data",true
277.506718,"NT:/limelight/.timing_data",false
277.507017,"NT:/limelight/.timing_data",true
277.507102,"NT:/limelight/.timing_data",false
277.507188,"NT:/limelight/.timing_data",true
277.507226,"NT:/limelight/.timing_data",false
277.50725,"NT:/limelight/.timing_data",true
277.524881,"NT:/limelight/.timing_data",false
277.525484,"NT:/limelight/tl",23.039634704589844
277.525595,"NT:/limelight/tx",-5.712212562561035
277.525647,"NT:/limelight/.timing_data",true
277.525671,"NT:/limelight/ty",5.850432395935059
277.52572,"NT:/limelight/.timing_data",false
277.525738,"NT:/limelight/ta",0.5593374371528625
277.525899,"NT:/limelight/.timing_data",true
277.525964,"NT:/limelight/ts",4.653351306915283
277.526033,"NT:/limelight/tlong",177.36691284179688
277.52608,"NT:/limelight/tshort",26.644437789916992
277.52615,"NT:/limelight/thor",177
277.5262,"NT:/limelight/.timing_data",false
277.526236,"NT:/limelight/tc",0.003921568859368563;0.003921568859368563;0
277.526511,"NT:/limelight/.timing_data",true
277.526601,"NT:/limelight/.timing_data",false
277.526628,"NT:/limelight/.timing_data",true
277.526658,"NT:/limelight/.timing_data",false
277.526679,"NT:/limelight/.timing_data",true
277.5458,"NT:/limelight/.timing_data",false
277.546358,"NT:/limelight/.timing_data",true
277.546393,"NT:/limelight/.timing_data",false
277.546515,"NT:/limelight/.timing_data",true
277.54659,"NT:/limelight/.timing_data",false
277.546859,"NT:/limelight/.timing_data",true
277.546945,"NT:/limelight/.timing_data",false
277.546972,"NT:/limelight/.timing_data",true
277.547002,"NT:/limelight/.timing_data",false
277.547024,"NT:/limelight/.timing_data",true
277.564621,"NT:/limelight/.timing_data",false
277.565251,"NT:/limelight/.timing_data",true
277.565287,"NT:/limelight/.timing_data",false
277.565413,"NT:/limelight/.timing_data",true
277.565486,"NT:/limelight/.timing_data",false
277.565766,"NT:/limelight/.timing_data",true
277.565849,"NT:/limelight/.timing_data",false
277.565876,"NT:/limelight/.timing_data",true
277.565907,"NT:/limelight/.timing_data",false
277.565929,"NT:/limelight/.timing_data",true
277.572375,"NT:/limelight/tl",23.35822868347168
277.572466,"NT:/limelight/tx",-5.757187843322754
277.572517,"NT:/limelight/ty",5.737303733825684
277.572573,"NT:/limelight/ta",0.5577343106269836
277.572625,"NT:/limelight/ts",4.322277069091797
277.572681,"NT:/limelight/tlong",176.4617919921875
277.572735,"NT:/limelight/tshort",26.42462730407715
277.572788,"NT:/limelight/thor",176
277.572895,"NT:/limelight/tc",0;0.0117647061124444;0
277.585212,"NT:/limelight/.timing_data",false
277.585801,"NT:/limelight/.timing_data",true
277.585837,"NT:/limelight/.timing_data",false
277.585973,"NT:/limelight/.timing_data",true
277.586048,"NT:/limelight/.timing_data",false
277.586532,"NT:/limelight/.timing_data",true
277.586623,"NT:/limelight/.timing_data",false
277.586649,"NT:/limelight/.timing_data",true
277.586679,"NT:/limelight/.timing_data",false
277.586702,"NT:/limelight/.timing_data",true
277.6045,"NT:/limelight/.timing_data",false
277.605138,"NT:/limelight/.timing_data",true
277.605174,"NT:/limelight/.timing_data",false
277.605303,"NT:/limelight/.timing_data",true
277.605376,"NT:/limelight/.timing_data",false
277.605786,"NT:/limelight/.timing_data",true
277.605875,"NT:/limelight/.timing_data",false
277.605901,"NT:/limelight/.timing_data",true
277.605931,"NT:/limelight/.timing_data",false
277.605953,"NT:/limelight/.timing_data",true
277.616315,"NT:/limelight/tl",23.15640640258789
277.616406,"NT:/limelight/tx",-5.815712928771973
277.616465,"NT:/limelight/ty",5.863829612731934
277.61652,"NT:/limelight/ta",0.5708506107330322
277.616575,"NT:/limelight/ts",4.626570701599121
277.616627,"NT:/limelight/tlong",178.27847290039062
277.616682,"NT:/limelight/tshort",26.842884063720703
277.616734,"NT:/limelight/thor",178
277.616793,"NT:/limelight/tvert",35
277.616855,"NT:/limelight/tc",0;0.007843137718737125;0
277.624859,"NT:/limelight/.timing_data",false
277.625562,"NT:/limelight/.timing_data",true
277.625603,"NT:/limelight/.timing_data",false
277.625737,"NT:/limelight/.timing_data",true
277.625812,"NT:/limelight/.timing_data",false
277.626065,"NT:/limelight/.timing_data",true
277.626155,"NT:/limelight/.timing_data",false
277.626182,"NT:/limelight/.timing_data",true
277.626213,"NT:/limelight/.timing_data",false
277.626234,"NT:/limelight/.timing_data",true
277.626366,"NT:/limelight/.timing_data",false
277.626434,"NT:/limelight/.timing_data",true
277.626459,"NT:/limelight/.timing_data",false
277.626487,"NT:/limelight/.timing_data",true
277.626508,"NT:/limelight/.timing_data",false
277.645348,"NT:/limelight/.timing_data",true
277.661686,"NT:/limelight/tl",23.068593978881836
277.66179,"NT:/limelight/tx",-5.781296730041504
277.66185,"NT:/limelight/ty",5.919875144958496
277.662043,"NT:/limelight/ta",0.5647296905517578
277.662107,"NT:/limelight/ts",4.037710666656494
277.662167,"NT:/limelight/tlong",176.97142028808594
277.662246,"NT:/limelight/tshort",26.510507583618164
277.662306,"NT:/limelight/thor",177
277.662407,"NT:/limelight/tvert",34
277.665116,"NT:/limelight/.timing_data",false
277.685617,"NT:/limelight/.timing_data",true
277.70434,"NT:/limelight/.timing_data",false
277.706926,"NT:/limelight/tl",23.145103454589844
277.707021,"NT:/limelight/tx",-5.790108680725098
277.707071,"NT:/limelight/ty",5.89627742767334
277.707135,"NT:/limelight/ta",0.5699033141136169
277.707197,"NT:/limelight/ts",4.322277069091797
277.707249,"NT:/limelight/tlong",177.45896911621094
277.707301,"NT:/limelight/tshort",26.708702087402344
277.707364,"NT:/limelight/tc",0.007843137718737125;0.007843137718737125;0
277.725007,"NT:/limelight/.timing_data",true
277.745508,"NT:/limelight/.timing_data",false
277.752349,"NT:/limelight/tl",22.97020721435547
277.752446,"NT:/limelight/tx",-5.85726261138916
277.75251,"NT:/limelight/ty",5.87039852142334
277.752557,"NT:/limelight/ta",0.5735467672348022
277.752601,"NT:/limelight/ts",4.626570701599121
277.752645,"NT:/limelight/tlong",177.52369689941406
277.75269,"NT:/limelight/tshort",27.084867477416992
277.752735,"NT:/limelight/tvert",35
277.752838,"NT:/limelight/tc",0;0.003921568859368563;0
277.771069,"NT:/limelight/.timing_data",true
277.785363,"NT:/limelight/.timing_data",false
277.799241,"NT:/limelight/tl",22.854530334472656
277.799334,"NT:/limelight/tx",-5.885941505432129
277.799397,"NT:/limelight/ty",5.86270809173584
277.799453,"NT:/limelight/ta",0.5707777738571167
277.799509,"NT:/limelight/ts",4.653351306915283
277.799554,"NT:/limelight/tlong",178.3636016845703
277.799598,"NT:/limelight/tshort",26.887821197509766
277.79964,"NT:/limelight/thor",178
277.799734,"NT:/limelight/tc",0;0.007843137718737125;0
277.804843,"NT:/limelight/.timing_data",true
277.82475,"NT:/limelight/.timing_data",false
277.843113,"NT:/limelight/tl",22.99427032470703
277.843279,"NT:/limelight/tx",-5.91652774810791
277.843331,"NT:/limelight/ty",5.872618675231934
277.843376,"NT:/limelight/ta",0.5717979073524475
277.843419,"NT:/limelight/ts",4.626570701599121
277.843462,"NT:/limelight/tlong",177.4430389404297
277.843506,"NT:/limelight/tshort",27.004209518432617
277.843735,"NT:/limelight/thor",177
277.846637,"NT:/limelight/.timing_data",true
277.866081,"NT:/limelight/.timing_data",false
277.886275,"NT:/limelight/.timing_data",true
277.888596,"NT:/limelight/tl",23.05552101135254
277.888685,"NT:/limelight/tx",-5.953660011291504
277.888729,"NT:/limelight/ty",5.756720542907715
277.888777,"NT:/limelight/ta",0.5723079442977905
277.888889,"NT:/limelight/ts",4.322277069091797
277.888957,"NT:/limelight/tlong",178.15463256835938
277.889008,"NT:/limelight/tshort",26.969585418701172
277.889057,"NT:/limelight/thor",178
277.889145,"NT:/limelight/tc",0.007843137718737125;0.003921568859368563;0
277.904441,"NT:/limelight/.timing_data",false
277.924896,"NT:/limelight/.timing_data",true
277.934068,"NT:/limelight/tl",23.025936126708984
277.934164,"NT:/limelight/tx",-5.98958683013916
277.934225,"NT:/limelight/ty",5.581198692321777
277.934277,"NT:/limelight/ta",0.5716521739959717
277.934334,"NT:/limelight/ts",4.626570701599121
277.934386,"NT:/limelight/tlong",177.6043701171875
277.934439,"NT:/limelight/tshort",27.16552734375
277.934491,"NT:/limelight/thor",177
277.934555,"NT:/limelight/tc",0;0.007843137718737125;0
277.944258,"NT:/limelight/.timing_data",false
277.965152,"NT:/limelight/.timing_data",true
277.979674,"NT:/limelight/tl",23.06848907470703
277.97981,"NT:/limelight/tx",-5.901062965393066
277.97986,"NT:/limelight/ty",5.65524959564209
277.97992,"NT:/limelight/ta",0.5602118372917175
277.979967,"NT:/limelight/ts",4.347456455230713
277.980084,"NT:/limelight/tlong",176.7064666748047
277.980199,"NT:/limelight/tshort",26.23423957824707
277.980248,"NT:/limelight/tvert",34
277.980351,"NT:/limelight/tc",0.003921568859368563;0.003921568859368563;0
277.985736,"NT:/limelight/.timing_data",false
278.004586,"NT:/limelight/.timing_data",true
278.025521,"NT:/limelight/.timing_data",false
278.027208,"NT:/limelight/tl",23.319843292236328
278.0273,"NT:/limelight/tx",-5.920479774475098
278.027348,"NT:/limelight/ty",5.710394859313965
278.027391,"NT:/limelight/ta",0.570486307144165
278.027435,"NT:/limelight/ts",4.626570701599121
278.027476,"NT:/limelight/tlong",177.52369689941406
278.027521,"NT:/limelight/tshort",26.710371017456055
278.027563,"NT:/limelight/tvert",35
278.027616,"NT:/limelight/tc",0.007843137718737125;0.007843137718737125;0
278.044471,"NT:/limelight/.timing_data",true
278.065661,"NT:/limelight/.timing_data",false
278.070693,"NT:/limelight/tl",23.118854522705078
278.070782,"NT:/limelight/tx",-5.78945255279541
278.070841,"NT:/limelight/ty",5.826750755310059
278.070887,"NT:/limelight/ta",0.5668428540229797
278.070942,"NT:/limelight/ts",4.372931003570557
278.071038,"NT:/limelight/tlong",177.4700927734375
278.071099,"NT:/limelight/tshort",26.956594467163086
278.071159,"NT:/limelight/tvert",34
278.071261,"NT:/limelight/tc",0;0.007843137718737125;0
278.086089,"NT:/limelight/.timing_data",true
278.105117,"NT:/limelight/.timing_data",false
278.116101,"NT:/limelight/tl",23.1924991607666
278.116196,"NT:/limelight/tx",-5.788155555725098
278.116255,"NT:/limelight/ty",5.951491355895996
278.116309,"NT:/limelight/ta",0.5634909272193909
278.116363,"NT:/limelight/ts",4.39870548248291
278.116416,"NT:/limelight/tlong",177.3990020751953
278.11647,"NT:/limelight/tshort",26.46029281616211
278.116532,"NT:/limelight/tc",0;0.0117647061124444;0
278.124828,"NT:/limelight/.timing_data",true
278.146283,"NT:/limelight/.timing_data",false
278.161315,"NT:/limelight/tl",22.99677085876465
278.161408,"NT:/limelight/tx",-5.991044044494629
278.161456,"NT:/limelight/ty",5.999464988708496
278.1615,"NT:/limelight/ta",0.568154513835907
278.161542,"NT:/limelight/ts",4.626570701599121
278.161583,"NT:/limelight/tlong",177.6043701171875
278.161627,"NT:/limelight/tshort",26.629709243774414
278.16167,"NT:/limelight/tvert",35
278.161761,"NT:/limelight/tc",0;0;0
278.164522,"NT:/limelight/.timing_data",true
278.185221,"NT:/limelight/.timing_data",false
278.204758,"NT:/limelight/.timing_data",true
278.206912,"NT:/limelight/tl",23.304166793823242
278.207011,"NT:/limelight/tx",-5.853226661682129
278.207058,"NT:/limelight/ty",5.842055320739746
278.207101,"NT:/limelight/ta",0.554746687412262
278.207144,"NT:/limelight/ts",4.707851886749268
278.207185,"NT:/limelight/tlong",177.5401611328125
278.207227,"NT:/limelight/tshort",26.568878173828125
278.207268,"NT:/limelight/tvert",34
278.207321,"NT:/limelight/tc",0;0.0117647061124444;0
278.225414,"NT:/limelight/.timing_data",false
278.245026,"NT:/limelight/.timing_data",true
278.253851,"NT:/limelight/tl",23.25796890258789
278.253944,"NT:/limelight/tx",-5.849167823791504
278.254006,"NT:/limelight/ty",5.573508262634277
278.254052,"NT:/limelight/ta",0.5691746473312378
278.254096,"NT:/limelight/ts",4.653351306915283
278.254156,"NT:/limelight/tlong",177.4480438232422
278.254202,"NT:/limelight/tshort",27.050073623657227
278.254245,"NT:/limelight/tvert",35
278.254341,"NT:/limelight/tc",0;0.007843137718737125;0
278.266683,"NT:/limelight/.timing_data",false
278.284352,"NT:/limelight/.timing_data",true
278.297758,"NT:/limelight/tl",23.386249542236328
278.297851,"NT:/limelight/tx",-5.853692054748535
278.297908,"NT:/limelight/ty",5.701979637145996
278.297956,"NT:/limelight/ta",0.564583957195282
278.298085,"NT:/limelight/ts",4.600095748901367
278.298148,"NT:/limelight/tlong",177.51829528808594
278.298238,"NT:/limelight/tshort",26.39745330810547
278.305199,"NT:/limelight/.timing_data",false
278.324607,"NT:/limelight/.timing_data",true
278.343133,"NT:/limelight/tl",23.126249313354492
278.343366,"NT:/limelight/tx",-5.746346473693848
278.343438,"NT:/limelight/ty",5.84305477142334
278.343487,"NT:/limelight/ta",0.5607947707176208
278.343532,"NT:/limelight/ts",4.68044376373291
278.343573,"NT:/limelight/tlong",179.87184143066406
278.343617,"NT:/limelight/tshort",26.60688018798828
278.343659,"NT:/limelight/thor",180
278.343932,"NT:/limelight/tvert",34
278.345153,"NT:/limelight/.timing_data",false
278.364634,"NT:/limelight/.timing_data",true
278.38456,"NT:/limelight/.timing_data",false
278.388707,"NT:/limelight/tl",23.23369789123535
278.388797,"NT:/limelight/tx",-5.958252906799316
278.388856,"NT:/limelight/ty",5.943442344665527
278.388901,"NT:/limelight/ta",0.5621792674064636
278.388947,"NT:/limelight/ts",4.347457408905029
278.388998,"NT:/limelight/tlong",178.38583374023438
278.389042,"NT:/limelight/tshort",26.310043334960938
278.389103,"NT:/limelight/thor",178
278.389206,"NT:/limelight/tc",0.003921568859368563;0.007843137718737125;0
278.404513,"NT:/limelight/.timing_data",true
278.425442,"NT:/limelight/.timing_data",false
278.433925,"NT:/limelight/tl",23.075468063354492
278.434019,"NT:/limelight/tx",-5.774575233459473
278.434082,"NT:/limelight/ty",5.899046897888184
278.434126,"NT:/limelight/ta",0.5759513974189758
278.434171,"NT:/limelight/ts",4.322277069091797
278.434214,"NT:/limelight/tlong",177.00674438476562
278.434256,"NT:/limelight/tshort",26.8188533782959
278.434297,"NT:/limelight/thor",177
278.434343,"NT:/limelight/tvert",35
278.434396,"NT:/limelight/tc",0;0.007843137718737125;0
278.444514,"NT:/limelight/.timing_data",true
278.464479,"NT:/limelight/.timing_data",false
278.480917,"NT:/limelight/tl",23.039323806762695
278.481008,"NT:/limelight/tx",-5.854752540588379
278.481065,"NT:/limelight/ty",5.86722469329834
278.481118,"NT:/limelight/ta",0.5728180408477783
278.481172,"NT:/limelight/ts",4.626570701599121
278.481224,"NT:/limelight/tlong",177.6043701171875
278.481277,"NT:/limelight/tshort",27.004209518432617
278.481377,"NT:/limelight/tc",0.003921568859368563;0.003921568859368563;0
278.484654,"NT:/limelight/.timing_data",true
278.5041,"NT:/limelight/.timing_data",false
278.524849,"NT:/limelight/tl",23.07843780517578
278.52495,"NT:/limelight/tx",-5.819092750549316
278.525015,"NT:/limelight/ty",5.85526180267334
278.525069,"NT:/limelight/ta",0.5610862970352173
278.525122,"NT:/limelight/ts",4.626570224761963
278.525174,"NT:/limelight/tlong",178.359130859375
278.525349,"NT:/limelight/tshort",26.762222290039062
278.525415,"NT:/limelight/thor",178
278.525463,"NT:/limelight/tvert",34
278.525527,"NT:/limelight/tc",0;0.007843137718737125;0
278.525699,"NT:/limelight/.timing_data",true
278.545558,"NT:/limelight/.timing_data",false
278.56471,"NT:/limelight/.timing_data",true
278.570188,"NT:/limelight/tl",23.111146926879883
278.570279,"NT:/limelight/tx",-5.720444679260254
278.570335,"NT:/limelight/ty",5.92655086517334
278.570387,"NT:/limelight/ta",0.5700491070747375
278.570439,"NT:/limelight/ts",4.626570701599121
278.570491,"NT:/limelight/tlong",177.6043701171875
278.570544,"NT:/limelight/tshort",26.629709243774414
278.570824,"NT:/limelight/thor",177
278.571063,"NT:/limelight/tvert",35
278.584655,"NT:/limelight/.timing_data",false
278.604272,"NT:/limelight/.timing_data",true
278.61589,"NT:/limelight/tl",23.26739501953125
278.615995,"NT:/limelight/tx",-5.05068302154541
278.616044,"NT:/limelight/ty",5.99338436126709
278.616087,"NT:/limelight/ta",0.5664056539535522
278.616131,"NT:/limelight/ts",3.990912914276123
278.616175,"NT:/limelight/tlong",177.2435760498047
278.616218,"NT:/limelight/tshort",26.493738174438477
278.616259,"NT:/limelight/tvert",34
278.616314,"NT:/limelight/tc",0;0.003921568859368563;0
278.624075,"NT:/limelight/.timing_data",false
278.645934,"NT:/limelight/.timing_data",true
278.661075,"NT:/limelight/tl",22.97281265258789
278.661166,"NT:/limelight/tx",-3.6237192153930664
278.661227,"NT:/limelight/ty",6.075987815856934
278.661283,"NT:/limelight/ta",0.5661870241165161
278.661336,"NT:/limelight/ts",3.327404022216797
278.661389,"NT:/limelight/tlong",176.98020935058594
278.661443,"NT:/limelight/tshort",26.606233596801758
278.661496,"NT:/limelight/tvert",33
278.6616,"NT:/limelight/tc",0.003921568859368563;0.007843137718737125;0
278.66414,"NT:/limelight/.timing_data",false
278.684184,"NT:/limelight/.timing_data",true
278.704452,"NT:/limelight/.timing_data",false
278.708147,"NT:/limelight/tl",23.008541107177734
278.708241,"NT:/limelight/tx",-2.03426456451416
278.708304,"NT:/limelight/ty",5.992430686950684
278.708352,"NT:/limelight/ta",0.552123486995697
278.708396,"NT:/limelight/ts",1.9978798627853394
278.708438,"NT:/limelight/tlong",175.55599975585938
278.70848,"NT:/limelight/tshort",26.297954559326172
278.708522,"NT:/limelight/thor",176
278.708567,"NT:/limelight/tvert",30
278.70862,"NT:/limelight/tc",0;0.007843137718737125;0
278.724296,"NT:/limelight/.timing_data",true
278.744196,"NT:/limelight/.timing_data",false
278.751774,"NT:/limelight/tl",22.87921714782715
278.751909,"NT:/limelight/tx",0.2077932208776474
278.751968,"NT:/limelight/ty",5.861563682556152
278.752026,"NT:/limelight/ta",0.5586087107658386
278.75208,"NT:/limelight/ts",0.3331112563610077
278.752134,"NT:/limelight/tlong",177.0609588623047
278.752188,"NT:/limelight/tshort",25.621658325195312
278.752285,"NT:/limelight/thor",178
278.752354,"NT:/limelight/tvert",27
278.752452,"NT:/limelight/tc",0;0.01568627543747425;0
278.764351,"NT:/limelight/.timing_data",true
278.785073,"NT:/limelight/.timing_data",false
278.797498,"NT:/limelight/tl",23.153072357177734
278.797591,"NT:/limelight/tx",2.6178274154663086
278.79765,"NT:/limelight/ty",5.888915061950684
278.797706,"NT:/limelight/ta",0.5568599104881287
278.797759,"NT:/limelight/ts",88.65999603271484
278.797812,"NT:/limelight/tlong",177.904541015625
278.797864,"NT:/limelight/tshort",25.519330978393555
278.797916,"NT:/limelight/thor",179
278.797967,"NT:/limelight/tvert",28
278.798164,"NT:/limelight/tc",0.003921568859368563;0.0117647061124444;0
278.80416,"NT:/limelight/.timing_data",true
278.824972,"NT:/limelight/.timing_data",false
278.842823,"NT:/limelight/tl",22.97411346435547
278.842914,"NT:/limelight/tx",5.654524803161621
278.84297,"NT:/limelight/ty",6.109435081481934
278.843026,"NT:/limelight/ta",0.5755870342254639
278.843078,"NT:/limelight/ts",86.40328216552734
278.843129,"NT:/limelight/tlong",180.21006774902344
278.843182,"NT:/limelight/tshort",26.730106353759766
278.843234,"NT:/limelight/thor",181
278.843286,"NT:/limelight/tvert",33
278.84339,"NT:/limelight/tc",0;0.003921568859368563;0
278.845402,"NT:/limelight/.timing_data",true
278.865945,"NT:/limelight/.timing_data",false
278.885404,"NT:/limelight/.timing_data",true
278.888187,"NT:/limelight/tl",23.049531936645508
278.888279,"NT:/limelight/tx",8.432036399841309
278.888335,"NT:/limelight/ty",6.278258323669434
278.888389,"NT:/limelight/ta",0.5875374674797058
278.888444,"NT:/limelight/ts",85.45195770263672
278.888496,"NT:/limelight/tlong",183.45460510253906
278.888549,"NT:/limelight/tshort",26.63178825378418
278.888601,"NT:/limelight/thor",184
278.888653,"NT:/limelight/tvert",34
278.88876,"NT:/limelight/tc",0;0;0
278.904203,"NT:/limelight/.timing_data",false
278.924455,"NT:/limelight/.timing_data",true
278.935041,"NT:/limelight/tl",22.965988159179688
278.935135,"NT:/limelight/tx",10.61759090423584
278.935193,"NT:/limelight/ty",6.385001182556152
278.935254,"NT:/limelight/ta",0.6096165776252747
278.935299,"NT:/limelight/ts",83.6945571899414
278.935341,"NT:/limelight/tlong",185.7479248046875
278.935385,"NT:/limelight/tshort",27.440723419189453
278.935427,"NT:/limelight/thor",186
278.93547,"NT:/limelight/tvert",39
278.935521,"NT:/limelight/tc",0.07450980693101883;0.019607843831181526;0
